max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,target_file_size_multiplier,target_file_size_base,ops_per_sec,micros_per_op
8,8,722641591,6,3,8,90946,13,23,19,1,95591360,1206301,0.829
5,8,1025727735,7,3,5,111760,3,8,32,5,114056461,1355360,0.738
8,2,1023777530,5,1,7,16828,14,4,14,3,69006448,1631531,0.613
5,2,90072071,6,5,12,60974,15,7,4,1,39514449,1387018,0.721
5,5,152509893,6,2,12,12424,2,7,31,7,37125037,1190089,0.84
4,3,957316430,3,5,4,76766,2,9,28,7,71818876,1735375,0.576
6,7,909221316,4,1,6,100605,2,24,26,6,120042199,1534455,0.652
5,1,93309174,3,3,3,29083,6,29,5,7,77785864,1453558,0.688
2,3,461842238,4,4,11,47253,16,10,7,8,34919571,1292450,0.774
2,1,941958160,6,5,8,20524,2,11,25,3,108034089,1509773,0.662
5,7,616117793,5,1,8,109146,6,6,32,1,46163206,1564749,0.639
6,4,1061461422,3,5,12,49580,15,27,18,6,127848728,1813456,0.551
4,2,830576589,8,3,4,41057,15,25,13,5,114347826,1618856,0.618
4,1,510395597,8,5,14,35445,9,7,6,6,76352796,1703954,0.587
1,5,406407735,5,1,7,86081,4,3,21,8,113752141,1336314,0.748
3,7,961600148,8,2,10,75444,16,23,2,2,76322131,1071291,0.933
6,6,673228509,8,1,11,4255,9,5,18,1,122602887,1411336,0.708
5,5,579091724,8,5,5,46029,16,3,3,6,69749736,1584055,0.631
6,3,617419570,2,1,6,130601,10,24,8,1,35073526,2035349,0.491
7,6,954319456,4,3,11,112959,2,18,7,2,70857129,1336785,0.748
8,2,999937520,8,4,14,63256,10,26,23,5,112833413,1669585,0.599
5,8,67822899,4,2,14,111384,6,10,19,1,124548283,1631739,0.613
6,7,239742584,7,1,11,109160,5,12,30,1,113370691,1777363,0.563
2,1,149565878,8,5,6,65581,16,9,22,5,62816653,1858884,0.538
6,1,567642451,5,5,15,63060,4,20,21,6,76650447,1478837,0.676
6,4,693665338,3,1,13,110764,15,10,10,2,41058570,1488485,0.672
5,7,446425712,3,4,16,11127,7,6,9,1,51472959,1795922,0.557
8,8,331085031,5,2,2,25298,11,13,32,1,115321634,1684275,0.594
5,8,831778536,7,5,14,71964,16,5,6,8,60300719,1552614,0.644
5,6,419439909,8,1,7,26519,3,29,19,3,93487802,1735433,0.576
1,6,284220449,4,5,14,29452,15,14,23,2,85987769,1827956,0.547
7,5,38478611,6,5,8,62786,13,10,11,1,100218868,1625149,0.615
1,1,915296524,4,2,6,111536,9,4,2,5,46211386,1804578,0.554
5,5,573058565,2,3,11,35555,15,16,24,7,81324060,1619341,0.617
4,6,375073595,5,3,11,94060,4,9,18,6,86619116,1445283,0.692
1,1,845378139,8,5,9,45617,6,19,21,8,52556370,1417474,0.705
8,8,215001449,5,5,6,15147,5,21,21,3,83069098,1432373,0.698
6,6,347770442,3,5,11,59847,9,16,4,2,97200360,1628388,0.614
4,1,33876026,5,4,6,23269,8,18,11,6,103131583,1172640,0.853
3,7,348884452,3,4,7,49926,4,13,4,6,42187887,1734662,0.576
4,3,438810494,7,2,6,19378,15,18,25,3,79282919,1530217,0.653
8,5,688756717,7,2,10,67953,8,11,30,3,40047845,1044685,0.957
8,4,265948610,5,5,8,29575,3,23,27,5,80462474,1379390,0.725
4,4,943457072,6,3,11,31199,10,17,4,5,128298006,1160498,0.862
6,8,93462312,8,2,4,82630,16,20,32,8,74549887,894172,1.118
3,6,83305384,5,5,10,55768,6,18,32,6,130409222,1227584,0.814
3,1,891463053,2,3,9,87272,7,8,22,6,118993464,1115110,0.897
3,4,464468021,7,3,6,102520,4,17,21,4,62691472,1885390,0.53
8,8,694565180,7,1,11,35894,6,17,8,4,116955393,1447435,0.691
3,4,477785522,8,2,10,55239,4,32,16,8,113434625,1693812,0.59
5,4,149494428,8,3,14,82585,3,15,19,8,83769811,1476830,0.677
7,7,913481440,3,1,10,21840,14,25,21,6,51376144,1517109,0.659
2,8,232329802,4,5,7,88012,8,19,28,8,55805832,1717407,0.582
5,1,734803127,6,1,16,23538,4,4,29,4,61105762,730759,1.368
2,6,158019367,7,2,6,128433,6,30,7,1,76725522,1089156,0.918
3,5,515839937,5,2,5,51352,7,18,28,3,41581012,1447959,0.691
1,8,162233463,3,3,16,38411,5,4,18,2,125478028,1257521,0.795
1,8,1051601225,3,4,10,112905,6,32,21,1,92680991,1573583,0.635
1,5,901387658,8,1,11,75087,11,26,14,6,77992456,1644231,0.608
8,8,505658278,5,4,10,37571,16,7,15,7,74664060,1044636,0.957
1,4,738312792,8,5,6,54707,6,31,11,3,82201622,1451294,0.689
6,3,892579580,8,3,8,130196,2,26,26,5,114376080,1240451,0.806
8,1,863683211,6,3,9,10005,5,32,11,2,94401162,1426498,0.701
2,1,989032161,7,2,7,115965,2,25,18,4,120459825,1464858,0.683
8,7,986242165,3,2,8,20338,16,5,15,2,119009279,1460762,0.684
4,7,61296489,6,4,15,90433,13,10,16,8,131258672,1335869,0.748
7,3,314182748,2,4,13,82470,6,29,20,1,92487154,1490997,0.671
2,4,850606724,5,2,16,82667,10,24,30,6,76824096,1557147,0.642
7,2,261620979,5,5,4,129330,9,24,24,4,97582516,1482601,0.674
3,6,461325409,7,4,11,94142,11,32,8,7,93912129,1445431,0.692
3,4,530038243,5,5,16,30639,11,24,3,3,49205590,1376225,0.727
3,3,721438457,5,4,10,47814,10,4,4,2,41986337,1784927,0.56
3,1,177533094,6,1,14,44276,2,3,11,7,122426471,1326891,0.754
6,1,671476201,4,1,15,91598,12,3,29,5,120609842,1537557,0.65
3,1,703789514,2,1,4,9893,2,8,3,1,124225058,1234158,0.81
4,5,630908498,3,1,12,10229,7,11,17,3,94374486,1659079,0.603
8,7,883124087,5,4,3,82363,10,31,6,2,108589212,1791376,0.558
1,5,404390046,7,2,13,94886,4,4,32,2,43640760,1521217,0.657
2,7,333422569,4,3,6,45618,10,16,3,7,70837051,1423218,0.703
8,4,308258661,7,3,14,42536,2,6,32,7,86057693,1526146,0.655
1,2,16495791,4,4,15,53626,7,28,11,1,96718219,1566769,0.638
4,3,863169998,5,1,11,92860,6,11,22,3,81316825,1430068,0.699
7,6,481955173,4,5,11,8841,5,5,30,1,90703601,1502446,0.665
7,2,892768682,6,1,12,79420,4,31,14,2,49331188,725977,1.377
6,6,904741367,6,1,14,125997,13,28,8,7,121267398,1442855,0.693
3,8,459994775,4,4,4,106514,8,20,20,3,39096818,1663287,0.601
7,2,105864246,8,3,16,30451,16,14,9,1,51624936,1590257,0.629
7,6,720087471,6,2,13,69135,12,11,29,2,117732420,1182376,0.846
4,1,961475699,4,5,11,6045,7,23,25,3,44852037,1418997,0.705
3,3,41644427,3,4,14,122787,16,15,14,8,56154345,1349250,0.741
3,6,64664362,5,3,13,96040,5,13,10,7,81556439,1317734,0.759
3,2,756290303,8,5,4,45772,9,27,4,2,61909449,647468,1.544
8,3,527274690,4,3,2,128588,7,18,4,4,84642019,1792207,0.558
1,7,619156019,4,5,8,106338,11,27,15,6,49299056,1660346,0.602
7,8,459766009,7,1,10,46774,5,11,26,7,107916076,1415843,0.706
4,4,219042040,4,2,8,23798,7,11,12,1,39441903,1592990,0.628
2,5,199540982,7,3,4,100297,15,19,4,3,78386299,1536480,0.651
7,3,57367984,4,5,13,13910,14,10,8,5,66266602,1600945,0.625
8,7,762529211,7,4,5,102215,5,19,23,8,49605257,1691549,0.591
1,4,606217889,3,5,10,21534,15,6,2,8,36794715,1384725,0.722
6,4,603526446,6,4,8,6060,4,16,26,6,128301716,1730534,0.578
4,1,797988334,3,5,7,41726,3,27,4,1,119296342,1642718,0.609
3,7,828291767,3,1,15,129384,15,9,12,8,51985864,1660161,0.602
4,4,87455678,7,3,12,77621,11,23,4,1,94069140,1428389,0.7
2,4,340949943,3,2,2,11909,7,15,6,7,46972107,1271218,0.786
2,7,878298598,3,2,5,57467,10,31,21,7,113825148,1550459,0.645
2,6,1008273274,4,3,13,45338,15,21,14,8,101648934,1429747,0.699
2,4,969884638,5,2,3,93213,9,20,7,1,89235524,1558914,0.641
8,8,759156054,6,5,14,29854,12,15,19,5,100126007,1564362,0.639
6,6,227821142,7,3,6,93315,10,32,3,8,67282213,1751878,0.571
6,3,612610428,8,2,11,95414,16,25,24,1,131650391,1182434,0.846
4,6,353456964,4,4,2,41283,9,2,32,8,43044812,1619160,0.618
5,4,189339059,2,1,16,29981,16,11,4,7,67132277,1071693,0.933
4,4,277618303,8,1,5,101653,6,27,15,5,69355514,1573995,0.635
3,1,655046942,4,1,4,66462,2,14,23,8,60231046,1765692,0.566
3,6,931022557,3,4,12,70964,15,29,16,3,45597158,1896773,0.527
8,3,862838058,7,2,6,43416,2,5,22,1,46865008,1469641,0.68
8,2,896882152,7,3,5,69434,7,12,27,6,36776744,1689420,0.592
1,1,793226482,3,4,15,55799,3,28,19,2,117341807,1298849,0.77
3,1,935390839,4,2,10,28945,11,18,7,3,47564430,1405260,0.712
2,1,4232823,6,2,8,97995,11,21,9,6,62071237,1580255,0.633
7,7,182207625,3,1,8,5963,5,14,18,3,130037004,1414637,0.707
5,6,769615958,2,3,4,10898,8,31,7,2,87375692,1766603,0.566
4,5,795645325,3,4,13,126657,10,29,24,4,117037439,1035493,0.965
5,6,39677085,5,1,3,65250,5,12,13,8,130846535,1443097,0.693
4,2,224516528,7,3,2,41597,6,8,13,7,61107209,1206060,0.829
4,5,208532447,7,1,3,121914,2,32,8,8,116566233,1574250,0.635
6,4,536877808,6,2,16,96103,9,30,27,2,35262934,1873350,0.534
4,8,598656350,5,5,11,49886,16,25,5,3,76607800,1611068,0.621
3,6,397742738,7,3,11,90865,16,20,27,7,131892940,774864,1.29
7,1,639160329,8,1,13,42232,9,14,10,8,55428427,1533363,0.652
4,5,189650644,8,1,10,31425,16,2,31,4,51477428,1274981,0.784
8,7,678148334,5,2,8,130185,5,5,8,7,134077598,1641801,0.609
8,7,371711104,3,4,14,87824,6,15,7,7,89712138,1182235,0.846
5,7,849000903,5,3,9,33022,5,22,11,5,48253434,1185800,0.843
6,2,516020650,6,5,15,93948,9,8,30,8,78661177,867698,1.152
3,5,892236003,5,2,16,50335,13,30,12,1,40020754,1434267,0.697
1,3,167571324,3,4,14,11745,14,17,7,6,130213666,1379116,0.725
8,3,332005692,3,3,11,67850,7,6,26,4,43997863,1113422,0.898
7,2,901614546,4,1,8,5281,6,24,10,2,102227943,945561,1.058
8,1,930524952,4,2,14,10547,8,6,22,8,49184226,823716,1.214
6,3,418314997,7,4,13,99631,10,2,15,2,123971400,1252774,0.798
2,1,373944496,3,5,16,119845,9,12,13,5,81365231,1550546,0.645
6,5,718034041,3,1,13,108097,12,7,6,5,39536391,1079680,0.926
2,2,455520158,4,5,3,15904,16,10,28,3,57130611,1393578,0.718
5,2,201509100,7,5,12,46175,12,13,10,2,113194275,1092826,0.915
6,8,423713414,2,5,3,71597,5,16,22,4,133479358,1143985,0.874
5,3,105165853,4,3,14,95805,16,16,32,7,42930487,1061351,0.942
3,5,268297936,3,1,6,90005,7,19,20,1,43966524,1066766,0.937
3,3,284702212,8,2,2,94708,2,7,4,3,100473939,1619456,0.617
7,8,703471183,3,4,10,13912,15,21,10,3,118936325,1259041,0.794
7,1,919879507,2,3,4,72787,14,18,22,4,42037795,1483226,0.674
4,1,883271572,5,1,9,55977,6,2,9,7,96543399,1298345,0.77
5,2,299697313,7,4,16,34628,6,12,25,7,114538247,1392197,0.718
6,7,444061167,6,4,9,43231,6,6,3,8,77591618,1452964,0.688
5,4,463460349,7,2,15,6810,6,23,10,7,57843410,1791491,0.558
1,2,324589991,6,1,12,119385,14,24,28,2,58585605,1499839,0.667
1,4,123005444,8,1,3,107228,12,13,23,2,81563661,1646581,0.607
4,3,991290410,3,1,15,81352,6,6,15,8,51015403,1521366,0.657
6,4,742531131,8,2,11,120948,2,31,3,3,110738479,1625839,0.615
8,2,386705316,2,1,3,117461,3,28,24,4,105702585,1487860,0.672
8,4,464170539,2,2,14,51885,5,27,26,8,99712603,1546194,0.647
2,7,1024107856,8,2,13,58023,10,6,21,3,53234943,1833610,0.545
2,6,346271747,4,5,4,44091,9,11,5,2,57816623,1821835,0.549
7,4,417954581,5,5,4,115429,9,22,21,7,92868794,1409880,0.709
7,5,596327829,4,1,10,29797,15,18,2,4,82159922,1562880,0.64
7,5,653963472,3,3,3,112785,10,23,27,8,44196106,1832800,0.546
4,3,281907972,3,3,3,73810,13,23,20,8,74984229,1475304,0.678
8,8,205977849,8,5,13,68397,12,10,9,7,99823023,1043055,0.959
2,5,708813693,7,4,11,46208,5,3,29,2,110687589,1271877,0.786
4,2,461042170,7,1,4,83125,2,4,19,6,101543422,1435173,0.697
8,2,1072088794,2,4,9,55915,5,20,31,6,115332363,1483650,0.674
8,4,536181722,4,3,3,78892,11,32,9,1,100729892,1393384,0.718
7,8,949797498,7,5,9,106128,7,6,26,6,91729901,1719557,0.581
4,2,67588334,5,2,10,73780,15,11,19,1,84239936,1644179,0.607
1,2,476501194,4,3,16,25739,5,24,20,6,87468197,1821500,0.549
3,1,470186101,8,5,10,121481,6,16,27,8,68934374,1314727,0.761
3,4,427996499,4,4,5,4673,11,2,5,5,44805305,1615722,0.619
8,3,568760578,5,1,5,12467,10,24,32,7,105782440,1287218,0.777
5,2,939101685,7,2,3,61284,15,30,9,7,77440560,1250429,0.8
6,8,727617730,7,5,13,87531,4,10,29,3,122221345,1471455,0.68
5,3,961094289,8,3,7,110025,16,7,13,8,96146708,1304772,0.766
5,5,520285323,5,3,14,104328,8,9,10,4,56556458,1174618,0.851
6,8,916140351,6,3,12,70358,12,8,26,3,96100553,1660324,0.602
2,1,748121321,4,4,13,117162,14,4,13,3,95343886,801671,1.247
1,8,5214244,8,3,2,32267,3,22,6,8,69463328,985061,1.015
6,1,473507686,7,4,16,71177,12,14,13,3,84260402,1420961,0.704
6,6,108398055,8,5,4,7293,5,5,14,4,84752666,1464398,0.683
3,5,533008580,4,5,12,116202,16,20,11,6,121071393,1326425,0.754
6,7,784277849,4,1,11,103050,4,6,20,1,104241664,1548325,0.646
7,1,839673692,3,4,2,101751,14,25,20,3,132494233,1526920,0.655
4,2,1028968971,2,5,7,106366,13,23,27,2,115887415,1561338,0.64
2,8,744752232,5,4,5,62922,11,7,3,1,41190274,1440612,0.694
4,8,208684892,6,2,14,73192,10,31,15,1,102472575,1395042,0.717
4,6,169508233,6,5,8,107349,3,27,18,2,59592034,1160181,0.862
8,1,374313230,2,4,2,105486,16,9,26,4,57724407,1274456,0.785
7,6,1020374735,4,2,10,48471,11,2,30,5,34700935,1197253,0.835
3,2,845811511,7,3,8,87675,8,32,30,8,110088922,1598654,0.625
1,3,1067472005,8,5,7,95181,15,28,26,5,107537705,1687957,0.592
1,6,593502182,8,5,7,32893,16,3,6,8,61545077,1342341,0.745
5,5,103303907,4,1,11,87602,4,22,9,1,115486501,1359220,0.736
2,6,653944284,5,2,5,98675,12,18,8,5,127836759,1704341,0.587
2,4,476447449,2,3,5,27100,2,3,4,5,130612637,1320126,0.757
4,4,747255021,8,5,7,85907,15,30,29,5,95307092,1576059,0.634
5,5,839250942,6,5,3,107869,11,19,3,3,77909978,1795232,0.557
2,2,931787130,7,4,8,118126,5,2,25,8,52253707,1391561,0.719
6,5,751825175,6,1,6,61151,13,29,23,5,44931236,1298672,0.77
5,8,988466173,8,5,15,48653,12,4,31,7,122096188,1382970,0.723
6,5,669220216,8,2,11,42189,13,17,31,4,133690568,1681183,0.595
4,1,103058899,2,3,14,109512,10,12,24,5,96315219,999774,1.0
4,2,653844820,2,4,13,40846,13,12,2,2,66342265,1457929,0.686
8,7,81540820,6,2,6,55376,13,15,7,7,89616108,1859337,0.538
8,7,779301499,5,4,15,18551,13,10,22,5,74848930,1142949,0.875
3,2,41427319,7,2,14,12634,16,12,6,6,121847758,1658556,0.603
6,4,535246248,4,5,3,32290,8,31,19,6,90718856,1639707,0.61
8,4,279648569,3,4,10,11708,15,17,15,8,40453275,1658696,0.603
3,2,818535270,6,5,3,58807,14,27,8,4,115165431,1435968,0.696
8,2,215327233,3,4,8,4567,8,15,30,6,125991722,1411747,0.708
1,8,223164050,5,4,3,66621,12,5,23,2,50049092,1627593,0.614
6,4,927722396,4,2,11,43688,7,10,24,7,90515662,1494038,0.669
6,8,509616394,3,4,6,68471,9,23,17,2,81028763,1258873,0.794
7,1,328011378,4,1,12,19312,14,13,5,5,76452998,1461552,0.684
3,5,539417075,4,3,9,70645,3,28,4,6,114746944,1748178,0.572
7,6,601966166,3,5,16,9324,15,19,3,6,105170955,640016,1.562
5,7,812473310,3,4,8,51536,5,32,17,4,91898451,1151376,0.868
8,4,1007889332,8,3,11,55726,4,3,3,4,41488052,1829036,0.547
7,6,51477165,4,5,15,24771,6,25,9,2,74087630,1517713,0.659
7,4,1045817356,7,3,8,35570,14,19,16,1,118833057,1270159,0.787
4,6,150335751,6,3,14,69902,7,5,8,5,44863894,1528152,0.654
2,1,168691576,6,5,12,107954,6,3,27,8,95999749,729216,1.371
1,1,633701733,5,1,2,55723,14,11,13,7,105802876,1366997,0.731
5,7,422224507,3,2,10,43080,5,3,14,6,114731768,1448223,0.69
8,7,148818119,3,2,14,111596,4,29,26,7,68680351,1573217,0.636
6,8,952282025,3,1,8,4658,9,12,31,2,48586003,1447002,0.691
8,4,470805433,8,2,14,8220,15,25,14,5,90516693,1488564,0.672
6,8,184543073,4,1,8,65440,15,29,32,3,73245430,1417452,0.705
2,4,228115718,4,1,12,68919,16,32,4,4,129914034,1176539,0.85
3,5,566987309,7,2,7,110461,6,14,4,2,114175872,1270731,0.787
3,3,715930941,4,3,8,84518,10,28,9,5,71506255,1361422,0.734
7,6,810369269,6,2,6,10318,15,7,12,5,60355660,1825300,0.548
2,1,547245721,5,1,10,121556,11,29,26,8,99424925,1507874,0.663
4,8,772430740,6,4,10,112848,6,19,3,6,101442015,1488219,0.672
4,3,553709465,3,3,8,48175,7,17,19,6,68735714,1510270,0.662
7,1,264278988,8,3,2,75533,5,31,32,6,89419669,1489928,0.671
3,5,429624618,6,2,8,20674,11,15,11,4,64534844,1692921,0.591
6,8,166395791,4,3,11,63283,14,15,26,4,51609003,1647164,0.607
3,5,700974632,4,1,13,118040,12,10,5,8,57493155,1793069,0.558
4,2,534359129,7,1,15,95603,2,25,30,2,92022731,1463665,0.683
7,8,142934525,3,1,13,11045,7,27,20,5,58665613,1703539,0.587
2,5,693342824,5,5,2,39777,11,28,5,7,58584332,1809427,0.553
2,2,715066214,5,1,16,61037,10,18,5,8,116235949,1824041,0.548
1,5,565298873,4,5,3,67340,13,28,15,6,72930956,1737227,0.576
4,3,500035970,7,2,12,104296,16,28,30,5,126948315,2166307,0.462
5,2,552880402,2,2,10,120076,7,6,29,5,103865786,2021284,0.495
8,6,494012467,2,3,3,13916,15,16,25,1,83395880,1921159,0.52
3,5,962401827,7,4,12,19150,6,9,15,7,72647526,1471951,0.679
7,6,251028243,2,4,8,97810,13,6,31,1,131977541,1126079,0.888
7,5,203513213,2,3,5,120697,12,6,19,6,90339043,1935284,0.517
7,7,897207465,8,1,8,122523,11,12,3,6,58032395,867228,1.153
5,7,926854472,2,5,12,100806,2,18,3,4,39179766,1657978,0.603
2,7,61609892,2,5,9,109804,13,31,16,8,109875354,1126807,0.887
6,3,91952608,3,4,8,53914,16,24,18,4,107770280,1741966,0.574
3,3,814246680,7,3,9,83255,13,11,17,1,121922913,1385903,0.721
8,4,213759819,7,3,2,115950,5,27,27,7,109616409,1831669,0.546
2,8,465082503,6,3,13,123290,4,25,24,2,89478652,1768415,0.565
4,1,879585411,2,3,7,77126,14,19,15,5,129799406,1594616,0.627
4,8,710307709,3,4,16,87685,2,7,31,7,111699230,2080983,0.48
4,6,571841694,6,2,16,22586,6,7,27,6,103958556,1961418,0.51
5,6,345200859,6,1,7,25973,5,18,18,5,97297595,1590902,0.628
2,1,724671417,8,5,4,4274,3,4,21,1,51933048,1778422,0.562
8,3,197603998,2,3,10,43804,12,9,16,1,82276877,1878908,0.532
1,1,131211065,6,3,2,117001,2,7,25,8,41522621,1548140,0.646
3,5,218084337,6,2,11,49976,2,4,16,5,119868362,1782651,0.561
8,4,735349469,6,5,11,114243,13,22,16,7,47704034,1946392,0.514
8,5,924037039,5,1,11,44423,8,5,17,6,71728106,1940029,0.515
1,2,650790988,2,2,9,94258,11,9,30,3,124767518,1847585,0.541
4,1,208722870,5,2,5,107085,14,31,29,1,99265766,1623049,0.616
1,2,916063357,4,4,6,57556,6,8,20,2,56207056,2102616,0.476
2,6,591783343,7,5,9,116059,7,10,10,1,71951314,1786875,0.56
4,5,598308285,6,1,12,66026,7,28,10,1,89731610,1887152,0.53
4,7,429516867,7,3,2,74190,13,16,28,4,49497334,1413171,0.708
7,1,795740566,3,5,2,115964,4,22,31,5,101532765,1632916,0.612
6,5,796497368,6,4,15,38696,16,25,24,5,108224113,1958491,0.511
1,4,22359994,4,3,8,15501,7,3,19,4,106555331,1740616,0.574
5,8,551091546,5,3,8,41408,6,5,2,2,121337395,1596181,0.626
2,1,765312694,7,2,12,36964,16,10,23,4,96314408,1820701,0.549
4,6,1001260643,4,4,3,85817,8,29,15,2,47529453,1716134,0.583
3,3,410585176,4,3,14,11182,15,4,28,5,73069345,2244220,0.446
2,5,368020739,2,3,15,54061,12,29,11,5,62561947,1794629,0.557
1,1,870065588,7,4,4,61868,6,12,10,4,117508856,1743399,0.574
7,5,833937725,3,2,15,34539,6,15,21,2,132620019,1108749,0.902
3,1,78819532,2,2,15,92569,8,31,7,2,133423336,1343618,0.744
6,2,848713078,6,5,6,55807,14,17,12,6,45370316,1209049,0.827
4,6,836615662,4,3,14,14290,6,22,22,3,53322405,1309786,0.763
7,1,660580428,8,3,2,24523,12,20,8,8,73648595,1279904,0.781
6,6,826978562,6,1,8,117957,10,11,27,3,84786255,2239315,0.446
2,6,329680533,8,4,14,49967,13,10,9,8,48247769,1751629,0.571
1,5,1071926359,6,1,5,118902,12,16,12,2,96776160,1727076,0.579
5,3,397254735,7,2,14,25999,12,19,3,6,112786781,1537896,0.65
6,3,989422994,7,1,11,68175,3,9,32,3,60967831,2116317,0.472
8,3,1012673178,3,4,4,79901,10,26,31,4,63403509,2094275,0.477
1,4,399290286,6,5,10,16894,15,10,16,8,73768216,1975468,0.506
3,8,146955876,6,3,4,120509,10,3,5,7,122338439,2108192,0.474
2,3,737002072,4,3,9,119844,2,21,24,8,59386683,1934307,0.517
3,7,426223514,2,1,6,55548,14,23,5,3,67955379,1673662,0.597
4,3,184189862,8,2,12,115462,14,15,8,7,79438859,1708116,0.585
2,8,90097988,6,1,14,53005,3,10,3,7,101472473,1970746,0.507
7,3,64787798,2,2,6,30829,4,15,26,6,105144270,2005563,0.499
4,3,834712372,8,1,4,90293,6,15,16,4,133463916,1757237,0.569
6,8,507406290,5,2,11,130307,14,19,17,4,100523796,1776135,0.563
6,4,165073035,7,1,12,21917,12,3,4,8,54658717,1832461,0.546
5,6,119209332,3,2,13,42003,11,7,24,4,36027896,1746688,0.572
